0.01	-nan
0.02	-nan
0.03	-1
0.04	-nan
0.05	-nan
0.06	-1
0.07	-1
0.08	-1
0.09	-nan
0.1	inf
0.11	-1
0.12	-1
0.13	-nan
0.14	-1
0.15	-1
0.16	-1
0.17	-1
0.18	174.76
0.19	45.569
0.2	57.837
0.21	29.843
0.22	-1
0.23	-1
0.24	-1
0.25	-1
0.26	2.0044
0.27	21.346
0.28	-nan
0.29	-1
0.3	-1
0.31	-1
0.32	-1
0.33	-1
0.34	-1
0.35	-1
0.36	6.073
0.37	4.408
0.38	12.428
0.39	-1
0.4	34.803
0.41	15.693
0.42	-1
0.43	-1
0.44	3.0785
0.45	-1
0.46	4.9037
0.47	2.718
0.48	-1
0.49	-1
0.5	-1
0.51	-1
0.52	-1
0.53	-1
0.54	-1
0.55	-1
0.56	9.071
0.57	10.406
0.58	1.0809
0.59	11.706
0.6	-1
0.61	17.138
0.62	5.9713
0.63	-1
0.64	9.5156
0.65	-1
0.66	12.464
0.67	-1
0.68	-1
0.69	-1
0.7	-1
0.71	-1
0.72	-1
0.73	-1
0.74	-1
0.75	-1
0.76	11.094
0.77	3.4391
0.78	4.0125
0.79	54.081
0.8	9.9512
0.81	5.1967
0.82	2.3467
0.83	-1
0.84	16.088
0.85	-1
0.86	9.6229
0.87	-1
0.88	-1
0.89	-1
0.9	-1
0.91	-1
0.92	-1
0.93	-1
0.94	-1
0.95	2.2561
0.96	0.88
0.97	-1
0.98	2.0445
0.99	4.1957
1	1.7937
1.01	2.5733
1.02	9.2456
1.03	-1
1.04	-1
1.05	2.2133
1.06	-1
1.07	-1
1.08	-1
1.09	-1
1.1	-1
1.11	-1
1.12	-1
1.13	-1
1.14	-1
1.15	-1
1.16	2.9467
1.17	-1
1.18	1.9431
1.19	17.966
1.2	4.7171
1.21	-1
1.22	3.0928
1.23	-1
1.24	-1
1.25	-1
1.26	-1
1.27	-1
1.28	-1
1.29	-1
1.3	-1
1.31	-1
1.32	-1
1.33	-1
1.34	-1
1.35	-1
1.36	1.6198
1.37	-1
1.38	3.0133
1.39	1.3368
1.4	-1
1.41	-1
1.42	-1
1.43	-1
1.44	-1
1.45	-1
1.46	-1
1.47	-1
1.48	-1
1.49	-1
1.5	-1
1.51	-1
1.52	-1
1.53	-1
1.54	-1
1.55	1.9399
1.56	-1
1.57	-1
1.58	-1
1.59	-1
1.6	-1
1.61	-1
1.62	-1
1.63	-1
1.64	-1
1.65	-1
1.66	-1
1.67	-1
1.68	-1
1.69	-1
1.7	-1
1.71	-1
1.72	-1
1.73	-1
1.74	-1
1.75	-1
1.76	-1
1.77	-1
1.78	-1
1.79	-1
1.8	-1
1.81	-1
1.82	-1
1.83	-1
1.84	-1
1.85	-1
1.86	-1
1.87	-1
1.88	-1
1.89	-1
